tree_id;max_buds;treatment;date;open_buds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;12.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;13.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;13.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;13.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;13.02.2021;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;13.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;13.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;13.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;14.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;14.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;14.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;14.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;14.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;14.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;14.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;14.02.2021;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;14.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;14.02.2021;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;14.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;14.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;15.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;15.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;15.02.2021;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;15.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;15.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;15.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;15.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;15.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;15.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;15.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;15.02.2021;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;15.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;15.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;15.02.2021;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;15.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;15.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;15.02.2021;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;15.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;16.02.2021;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;16.02.2021;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;16.02.2021;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;16.02.2021;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;16.02.2021;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;16.02.2021;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;16.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;16.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;16.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;16.02.2021;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;16.02.2021;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;16.02.2021;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;16.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;16.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;16.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;16.02.2021;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;16.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;16.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;16.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
